id,careerPageId,careerPageName,type,publishedDate,applicationDeadline,isRemoteWork,city,state,country,badges,disabilities,workplaceType
9252455,75977,Rio Quality,vacancy_type_effective,2025-05-29T15:46:01.221Z,2025-07-28T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,on-site
9244875,1410,Leega Consultoria,vacancy_type_effective,2025-05-29T14:57:16.297Z,2025-07-27T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},False,remote
9251602,1025,Hypera Pharma,vacancy_type_effective,2025-05-29T14:35:58.758Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9198599,76834,Globalweb,vacancy_legal_entity,2025-05-29T13:23:51.053Z,2025-07-19T00:00:00.000Z,False,Goiânia,Goiás,Brasil,{'friendlyBadge': True},True,on-site
9198471,76834,Globalweb,vacancy_legal_entity,2025-05-29T13:20:45.359Z,2025-07-19T00:00:00.000Z,False,Goiânia,Goiás,Brasil,{'friendlyBadge': True},True,on-site
9250467,211814,Animal Marketing ,vacancy_type_autonomous,2025-05-29T12:41:28.391Z,2025-06-23T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9216331,74,Cielo,vacancy_type_effective,2025-05-29T12:06:59.502Z,2025-07-21T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9157351,43372,Leo Madeiras,vacancy_type_effective,2025-05-28T22:05:28.757Z,2025-06-30T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9248422,1167,GOL Linhas Aéreas,vacancy_type_effective,2025-05-28T21:54:42.774Z,2025-09-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9244743,643,Afya ,vacancy_type_effective,2025-05-28T20:57:14.603Z,2025-07-27T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9196373,96404,Vagas Banco Sofisa,vacancy_type_effective,2025-05-28T20:18:30.238Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9246914,84556,Stefanini Group,vacancy_type_effective,2025-05-28T19:16:44.312Z,2025-07-27T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},False,remote
9215026,92580,Portobello Shop,vacancy_type_effective,2025-05-28T18:28:45.732Z,2025-07-21T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9245812,135,Embraer,vacancy_type_effective,2025-05-28T17:29:04.263Z,2025-07-15T00:00:00.000Z,False,São José dos Campos,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9245747,135,Embraer,vacancy_type_effective,2025-05-28T17:23:04.711Z,2025-07-15T00:00:00.000Z,False,São José dos Campos,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9245641,3472,Rede Gazeta,vacancy_type_effective,2025-05-28T17:09:17.237Z,2025-07-27T00:00:00.000Z,False,Vitória,Espírito Santo,Brasil,{'friendlyBadge': False},False,on-site
9245541,135,Embraer,vacancy_type_effective,2025-05-28T16:59:33.645Z,2025-07-15T00:00:00.000Z,False,São José dos Campos,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9244500,476,TPC Logística Inteligente,vacancy_type_talent_pool,2025-05-28T16:45:11.197Z,2025-09-30T00:00:00.000Z,False,São Carlos,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9199804,157288,Porto,vacancy_type_effective,2025-05-28T15:14:14.148Z,2025-06-20T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
8909419,85975,Instituto de Pesquisas ELDORADO,vacancy_type_internship,2025-05-28T14:12:17.141Z,2025-07-31T00:00:00.000Z,False,Campinas,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9213752,94664,Grupo Autoglass Administrativo,vacancy_type_effective,2025-05-28T13:08:47.869Z,2025-07-21T00:00:00.000Z,False,Vila Velha,Espírito Santo,Brasil,{'friendlyBadge': True},True,on-site
9213797,94664,Grupo Autoglass Administrativo,vacancy_type_effective,2025-05-28T13:03:50.207Z,2025-07-21T00:00:00.000Z,False,Vila Velha,Espírito Santo,Brasil,{'friendlyBadge': True},True,on-site
9242516,74,Cielo,vacancy_type_effective,2025-05-28T12:12:30.119Z,2025-07-31T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9241389,164776,Granado - Desde 1870,vacancy_type_effective,2025-05-27T22:17:26.271Z,2025-07-26T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},True,on-site
9051343,70697,YDUQS - Vagas Tech,vacancy_type_effective,2025-05-27T21:43:20.579Z,2025-06-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
7836067,32053,A3Data,vacancy_type_effective,2025-05-27T21:34:37.856Z,2025-06-30T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9237465,1410,Leega Consultoria,vacancy_type_effective,2025-05-27T21:02:46.171Z,2025-07-26T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9239881,1749,Winover,vacancy_type_effective,2025-05-27T20:52:43.176Z,2025-08-30T00:00:00.000Z,False,Mogi das Cruzes,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9223664,4267,Vagas MRM Brasil,vacancy_legal_entity,2025-05-27T20:48:45.775Z,2025-07-22T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9193721,3476,Raízen ,vacancy_type_effective,2025-05-27T20:14:14.712Z,2025-07-18T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9240045,133924,Nomos - Melhores Investidores,vacancy_legal_entity,2025-05-27T19:41:29.782Z,2025-07-31T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},False,remote
9239804,18655,Lojas Renner,vacancy_type_effective,2025-05-27T19:41:29.201Z,2025-07-26T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9239566,2819,UNIASSELVI,vacancy_type_effective,2025-05-27T19:28:29.114Z,2025-07-26T00:00:00.000Z,False,Indaial,Santa Catarina,Brasil,{'friendlyBadge': True},True,hybrid
9197164,3759,Itaú Unibanco,vacancy_type_effective,2025-05-27T19:20:17.395Z,2025-08-18T00:00:00.000Z,False,Sao Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9239450,1717,grupo enjoei,vacancy_type_effective,2025-05-27T19:01:18.162Z,2025-07-25T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9161761,86404,Aegea Saneamento,vacancy_type_internship,2025-05-27T18:58:32.169Z,2025-07-13T00:00:00.000Z,False,Indaiatuba,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9196226,3898,Transpocred,vacancy_type_effective,2025-05-27T18:27:41.603Z,2025-07-19T00:00:00.000Z,False,Florianópolis,Santa Catarina,Brasil,{'friendlyBadge': False},True,on-site
9196024,172831,Espaçolaser,vacancy_type_effective,2025-05-27T14:47:25.840Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9237055,8623,Cimed,vacancy_type_effective,2025-05-27T14:39:22.498Z,2025-07-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9090471,167883,Grupo Level,vacancy_type_effective,2025-05-27T14:04:13.140Z,2025-07-04T00:00:00.000Z,False,Itajaí,Santa Catarina,Brasil,{'friendlyBadge': True},True,on-site
9206337,939,Iguá Saneamento,vacancy_type_effective,2025-05-27T12:44:05.907Z,2025-06-18T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': True},False,on-site
9190763,94664,Grupo Autoglass Administrativo,vacancy_type_effective,2025-05-27T12:17:28.815Z,2025-06-20T00:00:00.000Z,False,Vila Velha,Espírito Santo,Brasil,{'friendlyBadge': True},True,on-site
9228370,67132,C-PRO SERVIÇOS ,vacancy_type_effective,2025-05-27T12:13:15.957Z,2025-07-28T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,on-site
9234061,84556,Stefanini Group,vacancy_type_effective,2025-05-26T21:58:14.547Z,2025-07-25T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9233566,173359,wBrain,vacancy_legal_entity,2025-05-26T20:55:38.287Z,2025-06-30T00:00:00.000Z,True,,,,{'friendlyBadge': False},True,remote
9231942,179827,ACIF - Associação Empresarial de Florianópolis ,vacancy_type_effective,2025-05-26T20:29:01.274Z,2025-07-31T00:00:00.000Z,False,Florianópolis,Santa Catarina,Brasil,{'friendlyBadge': False},False,on-site
9232353,643,Afya ,vacancy_type_effective,2025-05-26T19:24:16.140Z,2025-07-25T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9218871,134881,Venha construir o futuro com a gente!,vacancy_type_effective,2025-05-26T17:50:57.124Z,2025-07-22T00:00:00.000Z,False,Belo Horizonte,Minas Gerais,Brasil,{'friendlyBadge': True},True,on-site
9222860,26905,Agrofel,vacancy_type_effective,2025-05-26T14:38:12.911Z,2025-07-22T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': True},True,on-site
9187548,524,Digio,vacancy_type_effective,2025-05-26T13:46:44.830Z,2025-07-18T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9227672,124388,Bellinati Perez,vacancy_type_effective,2025-05-26T12:10:10.964Z,2025-06-26T00:00:00.000Z,False,Curitiba,Paraná,Brasil,{'friendlyBadge': True},True,hybrid
8932622,317,Sicredi,vacancy_type_effective,2025-05-23T22:33:01.224Z,2025-06-23T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': True},False,hybrid
9223997,669,BANCO DAYCOVAL,vacancy_type_talent_pool,2025-05-23T22:04:47.385Z,2025-07-22T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9223640,2610,Eletromidia,vacancy_type_effective,2025-05-23T20:59:30.968Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9223575,2610,Eletromidia,vacancy_type_effective,2025-05-23T20:52:36.153Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9223448,112111,Engbras,vacancy_type_effective,2025-05-23T20:46:11.756Z,2025-06-23T00:00:00.000Z,False,São Bernardo do Campo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9222529,83963,GL events Brasil ,vacancy_type_effective,2025-05-23T19:13:37.680Z,2025-07-22T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},False,on-site
9219109,1410,Leega Consultoria,vacancy_type_effective,2025-05-23T17:01:11.038Z,2025-07-31T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9142601,164543,Corporativo Grupo Casas Bahia,vacancy_type_effective,2025-05-23T15:49:40.143Z,2025-09-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9219377,1270,Join | Creative Tech,vacancy_type_effective,2025-05-23T13:53:13.277Z,2025-07-22T00:00:00.000Z,False,Brasília,Distrito Federal,Brasil,{'friendlyBadge': True},True,hybrid
9215583,3759,Itaú Unibanco,vacancy_type_effective,2025-05-23T13:07:57.144Z,2025-08-20T00:00:00.000Z,False,Sao Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9208542,58255,Kenlo,vacancy_type_effective,2025-05-23T11:54:19.575Z,2025-07-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9217255,32086,Dasa Tecnologia,vacancy_type_effective,2025-05-22T22:30:20.738Z,2025-07-21T00:00:00.000Z,False,,,,{'friendlyBadge': True},True,hybrid
9159785,2005,Trinus,vacancy_type_effective,2025-05-22T19:46:14.428Z,2025-07-13T00:00:00.000Z,False,Goiânia,Goiás,Brasil,{'friendlyBadge': True},False,on-site
9215688,87658,Construtora Alliance,vacancy_type_effective,2025-05-22T19:04:54.307Z,2025-07-21T00:00:00.000Z,False,João Pessoa,Paraíba,Brasil,{'friendlyBadge': True},True,on-site
9215518,135,Embraer,vacancy_type_effective,2025-05-22T19:04:21.115Z,2025-07-21T00:00:00.000Z,False,Gavião Peixoto,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9215620,84556,Stefanini Group,vacancy_type_effective,2025-05-22T19:00:44.506Z,2025-07-21T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9215520,208075,Rede Américas,vacancy_type_effective,2025-05-22T18:55:12.483Z,2025-06-22T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9215067,208075,Rede Américas,vacancy_type_effective,2025-05-22T18:22:04.448Z,2025-06-22T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9203980,74,Cielo,vacancy_type_effective,2025-05-22T18:11:36.309Z,2025-07-20T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
8789300,129437,SMARTBREEDER - trabalhe conosco,vacancy_type_internship,2025-05-22T17:13:19.179Z,2026-02-02T00:00:00.000Z,False,Piracicaba,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
8923072,129437,SMARTBREEDER - trabalhe conosco,vacancy_type_internship,2025-05-22T16:46:34.341Z,2026-06-03T00:00:00.000Z,False,Piracicaba,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9212700,39,Grupo SEB,vacancy_type_effective,2025-05-22T14:20:35.551Z,2025-07-21T00:00:00.000Z,False,Curitiba,Paraná,Brasil,{'friendlyBadge': True},True,on-site
9172801,98615,3corações,vacancy_type_internship,2025-05-22T12:58:41.513Z,2025-07-15T00:00:00.000Z,False,Eusébio,Ceará,Brasil,{'friendlyBadge': True},True,on-site
9211443,130756,UNIG Carreiras,vacancy_type_effective,2025-05-22T12:13:27.966Z,2025-07-21T00:00:00.000Z,False,Nova Iguaçu,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,on-site
9209878,681,Docket Brasil ,vacancy_type_internship,2025-05-21T21:29:31.301Z,2025-07-20T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9209133,6577,Grupo Henry Schein Brasil,vacancy_type_effective,2025-05-21T19:55:35.863Z,2025-07-01T00:00:00.000Z,False,Itapeva,Minas Gerais,Brasil,{'friendlyBadge': True},True,on-site
9196461,99968,WEBJUMP,vacancy_type_effective,2025-05-21T19:02:54.040Z,2025-07-31T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9208294,40930,Lumini IT Solutions,vacancy_legal_entity,2025-05-21T18:45:33.952Z,2026-05-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},False,remote
9123061,3759,Itaú Unibanco,vacancy_type_effective,2025-05-21T18:02:44.141Z,2025-08-07T00:00:00.000Z,False,Sao Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9207481,212266,Programa de Estágio Agibank 2025 ,vacancy_type_internship,2025-05-21T17:28:06.323Z,2025-07-20T00:00:00.000Z,False,Campinas,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9198481,2762,Bernoulli Educação,vacancy_type_effective,2025-05-21T14:31:53.977Z,2025-07-19T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9178253,317,Sicredi,vacancy_type_effective,2025-05-21T13:39:38.099Z,2025-07-15T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9164721,164373,Ipiranga,vacancy_type_effective,2025-05-21T13:37:52.864Z,2025-07-14T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},True,hybrid
9178155,317,Sicredi,vacancy_type_effective,2025-05-21T13:36:06.244Z,2025-07-15T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9204338,143527,One Big Media Group,vacancy_type_effective,2025-05-21T12:19:33.968Z,2025-07-20T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9199481,1123,Confidencial,vacancy_type_associate,2025-05-21T11:59:14.337Z,2025-07-19T00:00:00.000Z,False,Canoas,Rio Grande do Sul,Brasil,{'friendlyBadge': True},True,on-site
9203655,32086,Dasa Tecnologia,vacancy_type_talent_pool,2025-05-21T02:54:02.030Z,2025-06-30T00:00:00.000Z,False,,,,{'friendlyBadge': True},True,hybrid
9199778,38356,Vem ser um Conecter. ,vacancy_type_effective,2025-05-20T22:30:21.921Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9164906,164225,Tania Bulhões,vacancy_type_effective,2025-05-20T20:59:59.512Z,2025-07-14T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9187277,74,Cielo,vacancy_type_effective,2025-05-20T20:35:39.092Z,2025-06-23T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9175743,19414,Dexco,vacancy_type_effective,2025-05-20T20:04:45.283Z,2025-07-01T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9104474,1100,Rottas Construtora e Incorporadora,vacancy_legal_entity,2025-05-20T19:52:09.448Z,2025-07-06T00:00:00.000Z,False,Curitiba,Paraná,Brasil,{'friendlyBadge': True},True,on-site
9198346,21826,Dasa,vacancy_type_effective,2025-05-20T19:23:39.382Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9200994,3464,Smart NX ,vacancy_type_effective,2025-05-20T18:53:49.605Z,2025-07-28T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9136993,12319,Araguaia,vacancy_type_effective,2025-05-20T18:28:22.298Z,2025-07-11T00:00:00.000Z,False,Anápolis,Goiás,Brasil,{'friendlyBadge': True},True,on-site
9200623,1167,GOL Linhas Aéreas,vacancy_type_effective,2025-05-20T18:24:57.516Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9200388,164897,Gradus,vacancy_type_effective,2025-05-20T18:09:40.475Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9199600,59576,Omie,vacancy_type_internship,2025-05-20T17:34:02.883Z,2025-07-20T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9191359,74,Cielo,vacancy_type_effective,2025-05-20T17:28:39.800Z,2025-07-18T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9197185,33538,Riachuelo ,vacancy_type_effective,2025-05-20T13:57:03.158Z,2025-07-19T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},True,remote
9195182,1714,Petz,vacancy_type_effective,2025-05-20T13:53:41.501Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
8994686,163712,Página de Carreira,vacancy_type_effective,2025-05-20T13:29:43.422Z,2025-06-20T00:00:00.000Z,False,Fortaleza,Ceará,Brasil,{'friendlyBadge': True},True,on-site
9196533,75453,Grupo Direcional Engenharia,vacancy_type_effective,2025-05-20T12:19:46.979Z,2025-07-19T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9157448,131746,Alloha Fibra,vacancy_type_effective,2025-05-20T12:08:14.819Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9195087,1857,Expresso São Miguel,vacancy_type_effective,2025-05-20T03:20:52.848Z,2025-06-30T00:00:00.000Z,False,Chapecó,Santa Catarina,Brasil,{'friendlyBadge': True},True,on-site
9089454,3348,Omni ,vacancy_type_effective,2025-05-19T21:35:48.175Z,2025-10-27T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9088193,3348,Omni ,vacancy_type_effective,2025-05-19T21:05:22.682Z,2025-08-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9192969,21826,Dasa,vacancy_type_effective,2025-05-19T20:21:42.785Z,2025-07-18T00:00:00.000Z,False,Cascavel,Paraná,Brasil,{'friendlyBadge': True},True,on-site
9082470,38719,Grupo Autoglass Tech,vacancy_type_effective,2025-05-19T20:20:29.698Z,2025-12-31T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9192879,3965,SIMPAR,vacancy_type_effective,2025-05-19T20:18:09.285Z,2025-06-19T00:00:00.000Z,False,Mogi das Cruzes,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9176314,12814,Montreal | Tecnologia e Inovação,vacancy_type_effective,2025-05-19T19:29:09.593Z,2025-07-15T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9190972,1258,SiDi,vacancy_type_temporary,2025-05-19T19:21:32.558Z,2025-06-20T00:00:00.000Z,False,Sorocaba,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9173005,74,Cielo,vacancy_type_effective,2025-05-19T18:20:26.342Z,2025-06-26T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9044041,103597,Comerc Energia,vacancy_type_effective,2025-05-19T18:12:51.227Z,2025-06-27T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9189205,18655,Lojas Renner,vacancy_type_effective,2025-05-19T16:26:34.652Z,2025-07-18T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': False},True,hybrid
9188200,882,ioasys,vacancy_type_effective,2025-05-19T14:39:31.480Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9162078,166263,Eletrobras,vacancy_type_effective,2025-05-19T14:31:20.063Z,2025-07-14T00:00:00.000Z,False,Rio de Janeiro,Rio de Janeiro,Brasil,{'friendlyBadge': False},False,on-site
9161421,157288,Porto,vacancy_type_effective,2025-05-19T14:29:29.230Z,2025-06-30T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9175908,129602,Cogna Educação,vacancy_type_effective,2025-05-19T14:28:07.432Z,2025-07-15T00:00:00.000Z,False,Valinhos,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9187740,9448,Brivia,vacancy_legal_entity,2025-05-19T14:10:51.953Z,2025-07-18T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': True},True,hybrid
9172471,2762,Bernoulli Educação,vacancy_type_effective,2025-05-19T12:13:17.180Z,2025-07-15T00:00:00.000Z,False,Belo Horizonte,Minas Gerais,Brasil,{'friendlyBadge': False},True,hybrid
9138237,10372,3tentos,vacancy_type_effective,2025-05-19T12:05:22.525Z,2025-07-11T00:00:00.000Z,False,Ijuí,Rio Grande do Sul,Brasil,{'friendlyBadge': True},True,on-site
9185990,12814,Montreal | Tecnologia e Inovação,vacancy_type_effective,2025-05-19T11:39:53.861Z,2025-07-18T00:00:00.000Z,False,Belo Horizonte,Minas Gerais,Brasil,{'friendlyBadge': True},True,on-site
9073945,317,Sicredi,vacancy_type_effective,2025-05-16T21:47:16.483Z,2025-07-01T00:00:00.000Z,False,Porto Alegre,Rio Grande do Sul,Brasil,{'friendlyBadge': True},True,hybrid
9161730,246,Vem Pra Vivo,vacancy_type_effective,2025-05-16T21:35:09.954Z,2025-06-20T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,on-site
9178045,80332,AlmapBBDO,vacancy_type_effective,2025-05-16T21:25:06.214Z,2025-07-15T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
8987922,73271,SPC Brasil,vacancy_type_internship,2025-05-16T19:56:12.544Z,2025-06-30T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': False},False,remote
9165481,111552,TD Motopeças ,vacancy_type_effective,2025-05-16T19:50:48.399Z,2025-07-14T00:00:00.000Z,False,Teresina,Piauí,Brasil,{'friendlyBadge': True},False,on-site
8899193,129437,SMARTBREEDER - trabalhe conosco,vacancy_type_effective,2025-05-16T19:33:37.296Z,2026-01-31T00:00:00.000Z,False,Piracicaba,São Paulo,Brasil,{'friendlyBadge': False},True,on-site
9176687,210684,NEO - PROGRAMA DE ESTÁGIO 2025,vacancy_type_internship,2025-05-16T19:13:25.276Z,2025-07-15T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},True,hybrid
9139988,56,Cadastra ,vacancy_type_effective,2025-05-16T18:00:05.497Z,2025-07-11T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9113844,38557,Empresa Nacional de Grande Porte,vacancy_type_effective,2025-05-16T18:00:00.322Z,2025-06-30T00:00:00.000Z,False,Maringá,Paraná,Brasil,{'friendlyBadge': True},True,on-site
9143752,76834,Globalweb,vacancy_type_effective,2025-05-16T17:43:07.527Z,2025-07-12T00:00:00.000Z,False,Goiânia,Goiás,Brasil,{'friendlyBadge': True},True,on-site
9141672,459,Mercafacil,vacancy_type_effective,2025-05-16T17:11:34.066Z,2025-07-11T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},True,remote
9119568,164543,Corporativo Grupo Casas Bahia,vacancy_type_effective,2025-05-16T16:08:12.841Z,2025-07-07T00:00:00.000Z,True,,,Brasil,{'friendlyBadge': True},False,remote
9023468,132802,Somos Educação,vacancy_type_effective,2025-05-16T14:43:46.982Z,2025-06-24T00:00:00.000Z,False,São José dos Campos,São Paulo,Brasil,{'friendlyBadge': True},True,on-site
9172104,164473,Atlantica Hospitality International,vacancy_type_effective,2025-05-16T14:03:17.584Z,2025-07-15T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9146160,26345,Gurpo Afeet,vacancy_type_effective,2025-05-16T13:51:38.041Z,2025-07-12T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9059314,157288,Porto,vacancy_type_effective,2025-05-16T13:44:48.722Z,2025-06-29T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': True},False,hybrid
9168353,90397,Saint-Gobain Produtos para Construção,vacancy_type_internship,2025-05-16T12:07:50.272Z,2025-07-14T00:00:00.000Z,False,Jandira,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
9169464,403,credsystem,vacancy_type_effective,2025-05-15T20:49:25.441Z,2025-07-14T00:00:00.000Z,False,Barueri,São Paulo,Brasil,{'friendlyBadge': False},False,hybrid
9010525,142570,Hitss Brasil,vacancy_type_effective,2025-05-15T20:28:35.652Z,2025-06-22T00:00:00.000Z,False,Brasilia,Distrito Federal,Brasil,{'friendlyBadge': False},False,on-site
9136174,142570,Hitss Brasil,vacancy_type_effective,2025-05-15T20:28:31.778Z,2025-06-27T00:00:00.000Z,False,Osasco,São Paulo,Brasil,{'friendlyBadge': False},False,on-site
9142669,184415,Prevident,vacancy_legal_entity,2025-05-15T20:13:59.772Z,2025-07-11T00:00:00.000Z,False,São Paulo,São Paulo,Brasil,{'friendlyBadge': False},True,hybrid
